trial,alternative,decision_quality_score,architecture_score,minimum_component_score,outcome,favorable_outcome,review_trigger,case_classification
993,Consensus Shortcut,0.402,0.3654,0.28,121.2054,True,True,weak process with favorable outcome; possible luck
994,Consensus Shortcut,0.402,0.3654,0.28,104.123,True,True,weak process with favorable outcome; possible luck
995,Consensus Shortcut,0.402,0.3654,0.28,122.9804,True,True,weak process with favorable outcome; possible luck
996,Consensus Shortcut,0.402,0.3654,0.28,65.4224,False,True,weak process and weak outcome
997,Consensus Shortcut,0.402,0.3654,0.28,38.3311,False,True,weak process and weak outcome
998,Consensus Shortcut,0.402,0.3654,0.28,97.892,True,True,weak process with favorable outcome; possible luck
999,Consensus Shortcut,0.402,0.3654,0.28,94.122,True,True,weak process with favorable outcome; possible luck
1000,Consensus Shortcut,0.402,0.3654,0.28,87.9951,True,True,weak process with favorable outcome; possible luck
1,Staged Learning Decision,0.903,0.8781,0.82,126.7352,True,False,good process and good outcome
2,Staged Learning Decision,0.903,0.8781,0.82,120.2947,True,False,good process and good outcome
3,Staged Learning Decision,0.903,0.8781,0.82,121.8817,True,False,good process and good outcome
4,Staged Learning Decision,0.903,0.8781,0.82,109.4529,True,False,good process and good outcome
5,Staged Learning Decision,0.903,0.8781,0.82,100.225,True,False,good process and good outcome
6,Staged Learning Decision,0.903,0.8781,0.82,132.1772,True,False,good process and good outcome
7,Staged Learning Decision,0.903,0.8781,0.82,158.9002,True,False,good process and good outcome
8,Staged Learning Decision,0.903,0.8781,0.82,80.8,True,False,good process and good outcome
9,Staged Learning Decision,0.903,0.8781,0.82,109.3177,True,False,good process and good outcome
10,Staged Learning Decision,0.903,0.8781,0.82,104.0315,True,False,good process and good outcome
11,Staged Learning Decision,0.903,0.8781,0.82,50.9321,False,True,good process exposed to unfavorable uncertainty
12,Staged Learning Decision,0.903,0.8781,0.82,147.7769,True,False,good process and good outcome
13,Staged Learning Decision,0.903,0.8781,0.82,90.6205,True,False,good process and good outcome
14,Staged Learning Decision,0.903,0.8781,0.82,131.0483,True,False,good process and good outcome
15,Staged Learning Decision,0.903,0.8781,0.82,119.0256,True,False,good process and good outcome
16,Staged Learning Decision,0.903,0.8781,0.82,89.7427,True,False,good process and good outcome
17,Staged Learning Decision,0.903,0.8781,0.82,111.5736,True,False,good process and good outcome
18,Staged Learning Decision,0.903,0.8781,0.82,72.215,False,False,good process exposed to unfavorable uncertainty
19,Staged Learning Decision,0.903,0.8781,0.82,125.414,True,False,good process and good outcome
20,Staged Learning Decision,0.903,0.8781,0.82,131.6308,True,False,good process and good outcome
21,Staged Learning Decision,0.903,0.8781,0.82,128.4066,True,False,good process and good outcome
22,Staged Learning Decision,0.903,0.8781,0.82,110.4915,True,False,good process and good outcome
23,Staged Learning Decision,0.903,0.8781,0.82,135.0073,True,False,good process and good outcome
24,Staged Learning Decision,0.903,0.8781,0.82,88.4271,True,False,good process and good outcome
25,Staged Learning Decision,0.903,0.8781,0.82,96.711,True,False,good process and good outcome
26,Staged Learning Decision,0.903,0.8781,0.82,132.9533,True,False,good process and good outcome
27,Staged Learning Decision,0.903,0.8781,0.82,121.5046,True,False,good process and good outcome
28,Staged Learning Decision,0.903,0.8781,0.82,108.6979,True,False,good process and good outcome
29,Staged Learning Decision,0.903,0.8781,0.82,142.7111,True,False,good process and good outcome
30,Staged Learning Decision,0.903,0.8781,0.82,94.9023,True,False,good process and good outcome
31,Staged Learning Decision,0.903,0.8781,0.82,130.1856,True,False,good process and good outcome
32,Staged Learning Decision,0.903,0.8781,0.82,114.9388,True,False,good process and good outcome
33,Staged Learning Decision,0.903,0.8781,0.82,66.4901,False,False,good process exposed to unfavorable uncertainty
34,Staged Learning Decision,0.903,0.8781,0.82,105.94,True,False,good process and good outcome
35,Staged Learning Decision,0.903,0.8781,0.82,111.3492,True,False,good process and good outcome
36,Staged Learning Decision,0.903,0.8781,0.82,105.2812,True,False,good process and good outcome
37,Staged Learning Decision,0.903,0.8781,0.82,92.9269,True,False,good process and good outcome
38,Staged Learning Decision,0.903,0.8781,0.82,108.6899,True,False,good process and good outcome
39,Staged Learning Decision,0.903,0.8781,0.82,61.2571,False,False,good process exposed to unfavorable uncertainty
40,Staged Learning Decision,0.903,0.8781,0.82,102.1887,True,False,good process and good outcome
41,Staged Learning Decision,0.903,0.8781,0.82,112.731,True,False,good process and good outcome
42,Staged Learning Decision,0.903,0.8781,0.82,151.0754,True,False,good process and good outcome
43,Staged Learning Decision,0.903,0.8781,0.82,87.4255,True,False,good process and good outcome
44,Staged Learning Decision,0.903,0.8781,0.82,148.1836,True,False,good process and good outcome
45,Staged Learning Decision,0.903,0.8781,0.82,92.9503,True,False,good process and good outcome
46,Staged Learning Decision,0.903,0.8781,0.82,95.8567,True,False,good process and good outcome
47,Staged Learning Decision,0.903,0.8781,0.82,110.3447,True,False,good process and good outcome
48,Staged Learning Decision,0.903,0.8781,0.82,89.1301,True,False,good process and good outcome
49,Staged Learning Decision,0.903,0.8781,0.82,44.6121,False,True,good process exposed to unfavorable uncertainty
50,Staged Learning Decision,0.903,0.8781,0.82,125.0048,True,False,good process and good outcome
51,Staged Learning Decision,0.903,0.8781,0.82,84.5754,True,False,good process and good outcome
52,Staged Learning Decision,0.903,0.8781,0.82,97.1077,True,False,good process and good outcome
53,Staged Learning Decision,0.903,0.8781,0.82,130.1032,True,False,good process and good outcome
54,Staged Learning Decision,0.903,0.8781,0.82,99.7877,True,False,good process and good outcome
55,Staged Learning Decision,0.903,0.8781,0.82,89.9423,True,False,good process and good outcome
56,Staged Learning Decision,0.903,0.8781,0.82,98.5114,True,False,good process and good outcome
57,Staged Learning Decision,0.903,0.8781,0.82,74.4332,False,False,good process exposed to unfavorable uncertainty
58,Staged Learning Decision,0.903,0.8781,0.82,97.6733,True,False,good process and good outcome
59,Staged Learning Decision,0.903,0.8781,0.82,97.6769,True,False,good process and good outcome
60,Staged Learning Decision,0.903,0.8781,0.82,94.9553,True,False,good process and good outcome
61,Staged Learning Decision,0.903,0.8781,0.82,74.2803,False,False,good process exposed to unfavorable uncertainty
62,Staged Learning Decision,0.903,0.8781,0.82,104.4416,True,False,good process and good outcome
63,Staged Learning Decision,0.903,0.8781,0.82,102.224,True,False,good process and good outcome
64,Staged Learning Decision,0.903,0.8781,0.82,93.096,True,False,good process and good outcome
65,Staged Learning Decision,0.903,0.8781,0.82,104.8521,True,False,good process and good outcome
66,Staged Learning Decision,0.903,0.8781,0.82,88.0844,True,False,good process and good outcome
67,Staged Learning Decision,0.903,0.8781,0.82,85.8902,True,False,good process and good outcome
68,Staged Learning Decision,0.903,0.8781,0.82,126.792,True,False,good process and good outcome
69,Staged Learning Decision,0.903,0.8781,0.82,130.7127,True,False,good process and good outcome
70,Staged Learning Decision,0.903,0.8781,0.82,131.0575,True,False,good process and good outcome
71,Staged Learning Decision,0.903,0.8781,0.82,131.9477,True,False,good process and good outcome
72,Staged Learning Decision,0.903,0.8781,0.82,60.6815,False,False,good process exposed to unfavorable uncertainty
73,Staged Learning Decision,0.903,0.8781,0.82,96.4546,True,False,good process and good outcome
74,Staged Learning Decision,0.903,0.8781,0.82,96.0218,True,False,good process and good outcome
75,Staged Learning Decision,0.903,0.8781,0.82,108.3807,True,False,good process and good outcome
76,Staged Learning Decision,0.903,0.8781,0.82,77.1644,True,False,good process and good outcome
77,Staged Learning Decision,0.903,0.8781,0.82,155.3236,True,False,good process and good outcome
78,Staged Learning Decision,0.903,0.8781,0.82,107.2076,True,False,good process and good outcome
79,Staged Learning Decision,0.903,0.8781,0.82,123.2045,True,False,good process and good outcome
80,Staged Learning Decision,0.903,0.8781,0.82,67.9956,False,False,good process exposed to unfavorable uncertainty
81,Staged Learning Decision,0.903,0.8781,0.82,123.6973,True,False,good process and good outcome
82,Staged Learning Decision,0.903,0.8781,0.82,157.2083,True,False,good process and good outcome
83,Staged Learning Decision,0.903,0.8781,0.82,61.7495,False,False,good process exposed to unfavorable uncertainty
84,Staged Learning Decision,0.903,0.8781,0.82,66.5708,False,False,good process exposed to unfavorable uncertainty
85,Staged Learning Decision,0.903,0.8781,0.82,106.9579,True,False,good process and good outcome
86,Staged Learning Decision,0.903,0.8781,0.82,135.851,True,False,good process and good outcome
87,Staged Learning Decision,0.903,0.8781,0.82,110.1902,True,False,good process and good outcome
88,Staged Learning Decision,0.903,0.8781,0.82,130.5278,True,False,good process and good outcome
89,Staged Learning Decision,0.903,0.8781,0.82,128.4402,True,False,good process and good outcome
90,Staged Learning Decision,0.903,0.8781,0.82,82.8057,True,False,good process and good outcome
91,Staged Learning Decision,0.903,0.8781,0.82,132.0326,True,False,good process and good outcome
92,Staged Learning Decision,0.903,0.8781,0.82,130.3231,True,False,good process and good outcome
93,Staged Learning Decision,0.903,0.8781,0.82,104.5225,True,False,good process and good outcome
94,Staged Learning Decision,0.903,0.8781,0.82,150.6757,True,False,good process and good outcome
95,Staged Learning Decision,0.903,0.8781,0.82,88.4947,True,False,good process and good outcome
96,Staged Learning Decision,0.903,0.8781,0.82,102.9284,True,False,good process and good outcome
97,Staged Learning Decision,0.903,0.8781,0.82,115.1879,True,False,good process and good outcome
98,Staged Learning Decision,0.903,0.8781,0.82,98.4688,True,False,good process and good outcome
99,Staged Learning Decision,0.903,0.8781,0.82,83.1731,True,False,good process and good outcome
100,Staged Learning Decision,0.903,0.8781,0.82,126.5596,True,False,good process and good outcome
101,Staged Learning Decision,0.903,0.8781,0.82,94.8574,True,False,good process and good outcome
102,Staged Learning Decision,0.903,0.8781,0.82,97.9905,True,False,good process and good outcome
103,Staged Learning Decision,0.903,0.8781,0.82,123.2559,True,False,good process and good outcome
104,Staged Learning Decision,0.903,0.8781,0.82,82.3633,True,False,good process and good outcome
105,Staged Learning Decision,0.903,0.8781,0.82,101.6253,True,False,good process and good outcome
106,Staged Learning Decision,0.903,0.8781,0.82,101.0261,True,False,good process and good outcome
107,Staged Learning Decision,0.903,0.8781,0.82,106.617,True,False,good process and good outcome
108,Staged Learning Decision,0.903,0.8781,0.82,88.0385,True,False,good process and good outcome
109,Staged Learning Decision,0.903,0.8781,0.82,102.6919,True,False,good process and good outcome
110,Staged Learning Decision,0.903,0.8781,0.82,125.5617,True,False,good process and good outcome
111,Staged Learning Decision,0.903,0.8781,0.82,115.5426,True,False,good process and good outcome
112,Staged Learning Decision,0.903,0.8781,0.82,83.9066,True,False,good process and good outcome
113,Staged Learning Decision,0.903,0.8781,0.82,72.6819,False,False,good process exposed to unfavorable uncertainty
114,Staged Learning Decision,0.903,0.8781,0.82,152.9243,True,False,good process and good outcome
115,Staged Learning Decision,0.903,0.8781,0.82,124.1631,True,False,good process and good outcome
116,Staged Learning Decision,0.903,0.8781,0.82,157.1558,True,False,good process and good outcome
117,Staged Learning Decision,0.903,0.8781,0.82,130.1307,True,False,good process and good outcome
118,Staged Learning Decision,0.903,0.8781,0.82,104.8522,True,False,good process and good outcome
119,Staged Learning Decision,0.903,0.8781,0.82,115.7582,True,False,good process and good outcome
120,Staged Learning Decision,0.903,0.8781,0.82,92.1453,True,False,good process and good outcome
121,Staged Learning Decision,0.903,0.8781,0.82,122.2182,True,False,good process and good outcome
122,Staged Learning Decision,0.903,0.8781,0.82,149.9848,True,False,good process and good outcome
123,Staged Learning Decision,0.903,0.8781,0.82,64.0187,False,False,good process exposed to unfavorable uncertainty
124,Staged Learning Decision,0.903,0.8781,0.82,110.9758,True,False,good process and good outcome
125,Staged Learning Decision,0.903,0.8781,0.82,118.9183,True,False,good process and good outcome
126,Staged Learning Decision,0.903,0.8781,0.82,112.6904,True,False,good process and good outcome
127,Staged Learning Decision,0.903,0.8781,0.82,114.0605,True,False,good process and good outcome
128,Staged Learning Decision,0.903,0.8781,0.82,79.1585,True,False,good process and good outcome
129,Staged Learning Decision,0.903,0.8781,0.82,81.7145,True,False,good process and good outcome
130,Staged Learning Decision,0.903,0.8781,0.82,149.7374,True,False,good process and good outcome
131,Staged Learning Decision,0.903,0.8781,0.82,98.5171,True,False,good process and good outcome
132,Staged Learning Decision,0.903,0.8781,0.82,151.8611,True,False,good process and good outcome
133,Staged Learning Decision,0.903,0.8781,0.82,128.0266,True,False,good process and good outcome
134,Staged Learning Decision,0.903,0.8781,0.82,102.3559,True,False,good process and good outcome
135,Staged Learning Decision,0.903,0.8781,0.82,145.0471,True,False,good process and good outcome
136,Staged Learning Decision,0.903,0.8781,0.82,65.6323,False,False,good process exposed to unfavorable uncertainty
137,Staged Learning Decision,0.903,0.8781,0.82,179.9249,True,False,good process and good outcome
138,Staged Learning Decision,0.903,0.8781,0.82,108.9152,True,False,good process and good outcome
139,Staged Learning Decision,0.903,0.8781,0.82,136.1282,True,False,good process and good outcome
140,Staged Learning Decision,0.903,0.8781,0.82,89.3426,True,False,good process and good outcome
141,Staged Learning Decision,0.903,0.8781,0.82,130.8582,True,False,good process and good outcome
