"case_id","domain","forecast_probability","confidence","evidence_quality","estimated_duration","estimated_cost","interval_width_factor","outcome","brier_score","accuracy_proxy","confidence_error","actual_duration","actual_cost","duration_planning_error","cost_planning_error","duration_lower","duration_upper","cost_lower","cost_upper","duration_interval_hit","cost_interval_hit","probability_bin","confidence_flag","review_flag"
755,"Public Policy",0.853690659056883,0.693706033511553,"low",248.194580411073,190294.647496194,0.290528748487122,1,0.0214064232472092,0.978593576752791,-0.284887543241238,311.245130964244,314460.690176415,0.254036774085652,0.652493616157567,176.086919582957,320.302241239188,135008.581715326,245580.713277061,TRUE,FALSE,"[0.8,0.9)","underconfident","review"
756,"Organizational Strategy",0.216056156763807,0.561023104656488,"medium",240.698793584015,2323801.27408542,0.262899438396562,0,0.0466802628755467,0.953319737124453,-0.392296632467966,571.929705038869,1645592.58029099,1.37612202588476,-0.291853137941561,177.419215928048,303.978371239983,1712875.22418315,2934727.32398769,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
757,"Healthcare",0.86764272605069,0.987385681325104,"high",192.471325458027,4619044.2958381,0.223160586506128,1,0.0175184479672927,0.982481552032707,0.00490412929239681,305.281610355709,5454872.0204402,0.586114760883082,0.180952524173713,149.519311583202,235.423339332853,3588255.66168108,5649832.92999512,FALSE,TRUE,"[0.8,0.9)","approximately calibrated","review"
758,"Organizational Strategy",0.866995921591297,0.953838869279716,"low",80.0468451401684,3215506.33443985,0.156765318545513,1,0.0176900848733485,0.982309915126652,-0.0284710458469354,85.4989563162511,2649764.35330918,0.0681115060379401,-0.175941802717434,67.4982759632066,92.5954143171303,2711426.45963627,3719586.20924343,TRUE,FALSE,"[0.8,0.9)","approximately calibrated","review"
759,"AI Governance",0.830130026082043,0.534134821086191,"medium",340.161598636769,798443.48852057,0.292138349509332,1,0.0288558080388875,0.971144191961112,-0.437009370874922,213.17173641005,864005.42463164,-0.373322158455402,0.0821121808289139,240.787350644567,439.53584662897,565187.525607697,1031699.45143344,FALSE,TRUE,"[0.8,0.9)","underconfident","review"
760,"Public Policy",0.552113087882753,0.928462710869498,"low",59.8210070875939,1106784.08744279,0.0868033947888762,0,0.304828861811429,0.695171138188571,0.233291572680928,89.2414691588971,1015902.55729382,0.491808204235408,-0.0821131521315536,54.6283405927013,65.0136735824865,1010711.47135445,1202856.70353114,FALSE,TRUE,"[0.5,0.6)","overconfident","review"
761,"Organizational Strategy",0.802389150334056,0.630077756764367,"low",239.195225307485,1682654.62690033,0.117774709779769,1,0.0390500479056961,0.960949952094304,-0.330872195329937,223.745535347747,1863084.46963486,-0.064590294141021,0.107229279169966,211.02407706619,267.366373548781,1484480.46655756,1880828.7872431,TRUE,TRUE,"[0.8,0.9)","underconfident","acceptable"
762,"Public Policy",0.894833653152455,0.805953166806139,"low",287.116673322162,3340647.20310271,0.158511876664124,0,0.800727266814168,0.199272733185832,0.606680433620307,570.446864792149,3543341.43301556,0.986812044705164,0.0606751379566792,241.605270612305,332.628076032018,2811114.94566614,3870179.46053928,FALSE,TRUE,"[0.8,0.9)","overconfident","review"
763,"Healthcare",0.580155043839477,0.736977333652321,"high",144.943033161107,4551723.64155296,0.268889039591886,1,0.176269787213431,0.823730212786569,-0.0867528791342473,257.956688534119,3497764.50519656,0.779710848519321,-0.231551653693282,105.969440178882,183.916626143333,3327815.0430881,5775632.24001782,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
764,"Infrastructure",0.435336755367462,0.756587526774965,"medium",300.660826765234,4110042.42072813,0.216614340792876,1,0.318844579838946,0.681155420161054,0.0754321066139111,400.902206025395,4249132.4226011,0.333403524292286,0.0338415003143278,235.533379973242,365.788273557226,3219748.29113135,5000336.55032491,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
765,"Infrastructure",0.259148140891921,0.783828292104881,"low",43.7044072756544,3329173.32821526,0.258453624742106,0,0.0671577589277388,0.932842241072261,-0.14901394896738,80.0641854817177,5339042.0474005,0.83194763348999,0.603714051819201,32.4088447980563,54.9999697532525,2468736.41414328,4189610.24228723,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
766,"Organizational Strategy",0.850974627339747,0.921760591114871,"high",240.517537158448,1818695.1465439,0.0639028864796273,0,0.724157816376021,0.275842183623979,0.645918407490892,182.058149506131,1977014.58454343,-0.243056653344183,0.0870511137066508,225.147772285052,255.887302031844,1702475.27705326,1934915.01603455,FALSE,FALSE,"[0.8,0.9)","overconfident","review"
767,"Healthcare",0.298789533937816,0.645486402569804,"medium",138.988470613258,3440117.78824497,0.23450907553779,0,0.0892751855907771,0.910724814409223,-0.265238411839419,320.151068158015,2707129.66822344,1.30343615369976,-0.213070646163972,106.394412859332,171.582528367184,2633378.94598254,4246856.6305074,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
768,"Financial Risk",0.902677794895135,0.642260477209929,"low",303.882282506675,1653280.92598356,0.226957199291792,1,0.00947161160647343,0.990528388393527,-0.348267911183597,592.460556599611,1969563.00469027,0.949638365595065,0.191305708386217,234.914010754563,372.850554258786,1278056.91737979,2028504.93458733,FALSE,TRUE,"[0.9,1]","underconfident","review"
769,"AI Governance",0.659482940239832,0.693602507987525,"medium",123.434299291112,1210918.77908912,0.290454158745706,0,0.434917748467374,0.565082251532626,0.128520256454899,214.20866736371,848149.988470044,0.73540635458636,-0.29958143922085,87.582293730146,159.286304852077,859202.383799409,1562635.17437882,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
770,"Organizational Strategy",0.235602514143102,0.651030261544511,"high",307.618900958914,2597153.09783351,0.262075705116149,0,0.0555085446705505,0.94449145532945,-0.293461193784939,424.645466548613,2290663.9728928,0.380427097375687,-0.118009648794431,226.999460583052,388.238341334777,1916502.3684242,3277803.82724281,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
771,"AI Governance",0.910784693725873,0.921816680855118,"medium",322.957167543937,367598.409857601,0.270165898266714,1,0.00795937087358632,0.992040629126414,-0.070223948271296,304.072524749186,399355.017165413,-0.0584741405133275,0.086389403371234,235.705154272755,410.209180815118,268285.855257006,466910.964458195,TRUE,TRUE,"[0.9,1]","approximately calibrated","acceptable"
772,"AI Governance",0.232012021099217,0.709338718149811,"medium",328.159284879221,1360561.83995679,0.13622492919676,0,0.0538295779345436,0.946170422065456,-0.236831703915645,340.81782406913,1165992.61479077,0.0385743746198381,-0.143006528223814,283.455809531289,372.862760227152,1175219.39964086,1545904.28027272,TRUE,FALSE,"[0.2,0.3)","underconfident","review"
773,"Healthcare",0.912594971409999,0.709859002514277,"low",256.558829176938,1150273.36406056,0.266121737030335,1,0.00763963902281893,0.992360360977181,-0.282501358462904,272.765732289166,1219531.87317871,0.0631703191202626,0.0602104780325146,188.282947905902,324.834710447974,844160.618357036,1456386.10976408,TRUE,TRUE,"[0.9,1]","underconfident","acceptable"
774,"Public Policy",0.65449431281304,0.699303608874325,"medium",209.029686932918,1665055.35969045,0.152804013818968,0,0.428362805504613,0.571637194495387,0.127666414378938,377.13040425026,2960204.52468906,0.804195422113842,0.777841503864105,177.089111762246,240.97026210359,1410628.21749896,1919482.50188194,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
775,"Financial Risk",0.122985515033361,0.793660724770743,"medium",123.240930280881,3491632.72588048,0.278933962760493,0,0.015125436908021,0.984874563091979,-0.191213838321236,83.0423185768276,2140011.28155564,-0.326179067396164,-0.387102983170717,88.8648492233452,157.617011338417,2517697.77314642,4465567.67861455,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
776,"Financial Risk",0.459448818711098,0.780661339692306,"medium",294.00321390247,4886695.00888791,0.0763670768472366,0,0.211093217015024,0.788906782984976,-0.00824544329267052,319.965071354904,2963545.00039984,0.0883046722783317,-0.393548196683085,271.551047873045,316.455379931894,4513512.39561516,5259877.62216066,FALSE,FALSE,"[0.4,0.5)","approximately calibrated","review"
777,"Public Policy",0.271819891722407,0.815627716390882,"low",227.69817799679,3840528.6553083,0.109151295979973,0,0.0738860535359812,0.926113946464019,-0.110486230073137,323.642273719639,4554279.87980965,0.421365232550089,0.185847129018245,202.844626776162,252.551729217418,3421329.97533318,4259727.33528342,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
778,"AI Governance",0.627040415478405,0.909001901801676,"low",103.047171822982,1921985.82587298,0.11688623491209,1,0.139098851686521,0.860901148313479,0.0481007534881965,74.2765215818792,1981503.49201943,-0.279198834205037,0.0309667560214297,91.0023758902543,115.091967755709,1697332.13913228,2146639.51261368,FALSE,TRUE,"[0.6,0.7)","approximately calibrated","review"
779,"Financial Risk",0.883759337395895,0.822424208696466,"high",215.374636650085,2634724.95020833,0.238608755765017,1,0.0135118916426413,0.986488108357359,-0.164063899660893,220.26125741208,2929905.07981282,0.0226889332838818,0.112034514107878,163.984362575666,266.764910724505,2006056.50805607,3263393.39236058,TRUE,TRUE,"[0.8,0.9)","underconfident","acceptable"
780,"AI Governance",0.590295737620909,0.76632930772379,"medium",99.4800058507826,620614.199154079,0.263857815833762,0,0.348449057853413,0.651550942146587,0.114778365577203,191.724273917947,865276.420078492,0.927264401306208,0.394225947872119,73.2314287878652,125.7285829137,456860.292089864,784368.106218294,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
781,"Financial Risk",0.222093573829625,0.83752122102771,"high",240.730415874859,1799012.46789377,0.274404784152284,1,0.605138407877165,0.394861592122835,0.442659628904875,303.983499333467,3062071.71569291,0.262754846448189,0.70208476613722,174.672838067829,306.78799368189,1305354.83995411,2292670.09583343,TRUE,FALSE,"[0.2,0.3)","overconfident","review"
782,"Healthcare",0.410322068468668,0.523240751242265,"low",353.586094004568,158299.063821323,0.172042155242525,0,0.168364199872406,0.831635800127594,-0.308395048885329,593.824118744627,166490.124843052,0.679432898560076,0.0517442164470025,292.754380328236,414.4178076809,131064.951708629,185533.175934018,FALSE,TRUE,"[0.4,0.5)","underconfident","review"
783,"Public Policy",0.145313120901119,0.755674359472469,"low",158.317642710172,3275342.53369085,0.0576492901425809,0,0.0211159031060232,0.978884096893977,-0.223209737421508,185.700298316555,5414338.8306715,0.172960228169338,0.653060336431527,149.190742990884,167.44454242946,3086521.36164977,3464163.70573193,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
784,"Healthcare",0.198231068230234,0.893336761118844,"low",204.815035986248,1328513.94168101,0.161791850009467,0,0.0392955564116997,0.9607044435883,-0.0673676824694561,324.031286589415,2810770.88290178,0.582067864447077,1.11572554469788,171.677632404278,237.952439568219,1113571.21329307,1543456.67006895,FALSE,FALSE,"[0.1,0.2)","approximately calibrated","review"
785,"Infrastructure",0.716831342759542,0.617239054120146,"medium",325.46628236305,1407468.23374648,0.273499915038701,0,0.513847173962448,0.486152826037552,0.131086228082594,462.097877287296,1136306.80228447,0.419802610372515,-0.192659006406287,236.451281788794,414.481282937306,1022525.79139714,1792410.67609581,FALSE,TRUE,"[0.7,0.8)","approximately calibrated","review"
786,"Public Policy",0.242924611992203,0.975731878778897,"low",74.7390178474598,1316166.09180346,0.0628943797317334,0,0.0590123671115622,0.940987632888438,0.0347442458904594,123.721242257472,2284086.76819144,0.6553768810554,0.735409218043061,70.0383536781848,79.4396820167347,1233386.64183554,1398945.54177138,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
787,"Healthcare",0.914681679115165,0.733615578573663,"medium",333.115862036357,3507754.14069649,0.0851682585896924,1,0.00727921587860768,0.992720784121392,-0.25910520554773,403.448944655637,7559052.30065657,0.21113699656729,1.15495499326976,304.744964158116,361.486759914597,3209004.82897259,3806503.45242039,FALSE,FALSE,"[0.9,1]","underconfident","review"
788,"Infrastructure",0.151390484708827,0.503102196964901,"medium",178.553412827896,1809360.2206558,0.24563886965625,0,0.0229190788603736,0.977080921139626,-0.473978724174725,158.338221309866,2846656.45351955,-0.113216494705227,0.573294483332779,134.693754327586,222.413071328206,1364911.02125293,2253809.42005867,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
789,"Organizational Strategy",0.927453272754792,0.582157287418377,"medium",70.5044825689401,763299.116911367,0.0675544920493849,1,0.0052630276339906,0.99473697236601,-0.412579684947633,56.2849054218178,1231174.55576954,-0.201683306209903,0.612964732294465,65.7415880617907,75.2673770760896,711734.832786675,814863.401036058,FALSE,FALSE,"[0.9,1]","underconfident","review"
790,"Organizational Strategy",0.518360741739161,0.953179269039538,"medium",129.593048584647,702952.242502943,0.178168308117893,0,0.268697858576374,0.731302141423626,0.221877127615911,195.447646011017,582053.620420185,0.508164582480322,-0.17198696408206,106.503674374481,152.682422794814,577708.430768515,828196.054237371,FALSE,TRUE,"[0.5,0.6)","overconfident","review"
791,"Organizational Strategy",0.697482940705959,0.763230174223427,"low",311.535274370108,4846420.5035707,0.164769057719968,0,0.486482452575832,0.513517547424168,0.249712626799259,329.283107752773,6095009.93493669,0.0569689368837918,0.257631262175057,260.203900765613,362.866647974602,4047880.36388262,5644960.64325878,TRUE,FALSE,"[0.6,0.7)","overconfident","review"
792,"Organizational Strategy",0.715256495494396,0.838936741638463,"medium",39.9076408508699,3431180.43963332,0.161468336661346,1,0.0810788633581332,0.918921136641867,-0.0799843950034038,37.4757951497638,4615367.77742538,-0.0609368444051516,0.34512534640079,33.4638204626016,46.3514612391383,2877153.44126078,3985207.43800586,TRUE,FALSE,"[0.7,0.8)","approximately calibrated","review"
793,"Financial Risk",0.749514400551561,0.67833903494291,"medium",106.223448785022,116735.156183131,0.0607962213805877,1,0.0627430355310437,0.937256964468956,-0.258917929526046,156.71434355266,127655.295316464,0.475327202657698,0.0935462759496526,99.7654644768782,112.681433093166,109638.099784924,123832.212581338,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
794,"Healthcare",0.847512964205816,0.870238633705303,"high",186.107126314892,141943.325684406,0.0959151008399203,0,0.718278224496929,0.281721775503071,0.588516858202232,251.177255205565,126186.601611242,0.349638029338951,-0.111007150193148,168.256642527371,203.957610102412,128328.817287832,155557.834080979,FALSE,FALSE,"[0.8,0.9)","overconfident","review"
795,"Public Policy",0.705448312172666,0.721921655046754,"medium",226.910168071045,4617288.1315928,0.104836665454786,1,0.0867606968019311,0.913239303198069,-0.191317648151315,192.667113570979,5867333.68155556,-0.150910180848942,0.270731545083703,203.121662692691,250.698673449398,4133227.04043265,5101349.22275294,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
796,"Healthcare",0.308256793220062,0.639834300230723,"medium",279.67058698996,4034284.18512922,0.0663776046829298,1,0.478508664126192,0.521491335873808,0.118342964356915,202.811206085717,3502324.81241091,-0.274821109117928,-0.131859667863549,261.106723325297,298.234450654622,3766498.06431011,4302070.30594832,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
797,"Public Policy",0.518867036071606,0.566573455410544,"low",311.927072528051,1355057.84081761,0.250414199207444,1,0.231488928978521,0.768511071021479,-0.201937615610935,240.260087609591,2505930.2940432,-0.229755578243421,0.84931610928961,233.816104449817,390.038040606285,1015732.1167295,1694383.56490572,TRUE,FALSE,"[0.5,0.6)","underconfident","review"
798,"Healthcare",0.744001441635191,0.905551943997853,"low",304.961501765065,2802086.38512995,0.0556798129808158,0,0.553538145155243,0.446461854844757,0.459090089153096,573.059227074968,5824909.80196621,0.879119901227531,1.07877595525881,287.981302380437,321.941701149692,2646066.73924983,2958106.03101008,FALSE,FALSE,"[0.7,0.8)","overconfident","review"
